ID,COMP1,COMP2,HVTYPE,KIJSRK,KIJTSRK,KIJTType,KIJPR,KIJTPR,KIJPCSAFT,HVALPHA,HVGIJ,HVGJI,CalcWij,W1,W2,W3,WSTYPE,KIJWS,NRTLALPHA,NRTLGIJ,NRTLGJI,GIJVISC,HVGIJT,HVGJIT,WSGIJT,WSGJIT,cpakij_SRK,cpakijT_SRK,cpakijx_SRK,cpakjix_SRK,cpakij_PR,KIJWSunifac,aijDesMath,bijDesMath,cpaAssosiationType,cpaBetaCross,cpaEpsCross,KIJWhitsonSoriede
7998,Cl-,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7999,Ca++,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8000,Li+,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8001,Br-,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8002,NH4+,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8003,CO3--,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8004,DEACOO-,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8005,DEA,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8006,DEA+,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8007,BEA,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8008,BEA+,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8009,BEACOO-,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8010,K+,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8011,HS-,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8012,S--,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8013,I-,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8014,Mg++,ethanol,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015,Ba++,ethanol,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8016,Sr++,ethanol,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8019,ethanol,n-pentane,HV,0.26,0,0,0.26,0,0,0.395,1186,1230,0,0,0,0,WS,0.26,0.26,0.395,1186,0,0,0,0,0,-0.008,0,-0.008,-0.008,0,0,0,0,0,0,0,0
8020,MEG,n-pentane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.2,0.3656,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8021,DEG,n-pentane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.2,0.3656,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8022,TEG,n-pentane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.2,0.3656,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,NaCl,n-pentane,Classic,0.7,0,0,0.7,0,0,0.0369,20193,3528,0,0,0,0,Classic,0.7,0.7,0.0369,20193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8024,KCl,n-pentane,Classic,1.35,0,0,1.35,0,0,0.0078,-48374,35311,0,0,0,0,Classic,1.35,1.35,0.0078,-48374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025,CaCl2,n-pentane,Classic,1.18,0,0,1.18,0,0,0.0364,99000,3080,0,0,0,0,Classic,1.18,1.18,0.0364,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026,HCOONa,n-pentane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,HCOOK,n-pentane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028,HCOOCs,n-pentane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,helium,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8054,benzene,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055,c-hexane,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8056,223-tm-C4,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8057,"3,3-dim-C5",n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8058,n-heptane,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,m-c-C6,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8060,et-c-C5,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,toluene,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062,c-c7,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,11-dm-c-C6,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,c-c8,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8065,c-12-dmcC6,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8066,et-benzene,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8067,MDEA+,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,H3O+,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,MDEA,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,HCO3-,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8071,OH-,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072,Na+,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8073,Cl-,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8074,Ca++,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8075,Li+,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8076,Br-,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8077,NH4+,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8078,CO3--,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8079,DEACOO-,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8080,DEA,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8081,DEA+,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8082,BEA,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8083,BEA+,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084,BEACOO-,n-pentane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8086,methanol,n-heptane,HV,0.26,0,0,0.26,0,0,0.395,1186,1230,0,0,0,0,WS,0.26,0.26,0.395,1186,0,0,0,0,0,-0.002,0,-0.002,-0.002,-0.002,0,0,0,0,0,0,0
8087,ethanol,n-heptane,HV,0.26,0,0,0.26,0,0,0.395,1186,1230,0,0,0,0,WS,0.26,0.26,0.395,1186,0,0,0,0,0,0.008,0,0.008,0.008,0.008,0,0,0,0,0,0,0
8088,MEG,n-heptane,Classic,0.2,0,0,0.08,0,0,0.39867,4938.4,-1924,0,0,0,0,WS,-0.393091937,0.39867,4938,1924.3,0,0.76,-7.79,-7.9586,0.76,0.047,0,0.047,0.047,0.047,0,0,0,0,0,0,0
8089,DEG,n-heptane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.2,0.3656,2063,0,0,0,0,0,0.065,0,0.065,0.065,0.065,0,0,0,0,0,0,0
8090,TEG,n-heptane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.2,0.3656,2063,0,0,0,0,0,0.11,0,0.11,0.11,0.094,0,0,0,0,0,0,0
8091,NaCl,n-heptane,Classic,0.7,0,0,0.7,0,0,0.0369,20193,3528,0,0,0,0,Classic,0.7,0.7,0.0369,20193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8092,KCl,n-heptane,Classic,1.35,0,0,1.35,0,0,0.0078,-48374,35311,0,0,0,0,Classic,1.35,1.35,0.0078,-48374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093,CaCl2,n-heptane,Classic,1.18,0,0,1.18,0,0,0.0364,99000,3080,0,0,0,0,Classic,1.18,1.18,0.0364,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8094,HCOONa,n-heptane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8095,HCOOK,n-heptane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8096,HCOOCs,n-heptane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,helium,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8098,hydrogen,n-heptane,Classic,0.2166,0,0,0.2166,0,0,0,0,0,0,0,0,0,Classic,0.2166,0.2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,nitrogen,n-heptane,Classic,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,Classic,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100,Ar,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,oxygen,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,CO2,n-heptane,Classic,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,Classic,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,H2S,n-heptane,Classic,0.0737,0,0,0.0737,0,0,0,0,0,0,0,0,0,Classic,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105,ethane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8106,propane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8107,c-propane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8108,i-butane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109,n-butane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110,"2,2-diomC3",n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111,c-C4,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8112,i-pentane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,n-pentane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8114,c-pentane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8115,"2,2-dim-C4",n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8116,"2,3-dimC4",n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8117,2-m-C5,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8118,3-m-C5,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,n-hexane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8120,hexane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8121,m-c-C5,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8122,benzene,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,c-hexane,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8124,223-tm-C4,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8125,"3,3-dim-C5",n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8127,m-c-C6,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8128,et-c-C5,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8129,toluene,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8130,c-c7,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8131,11-dm-c-C6,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8132,c-c8,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8133,c-12-dmcC6,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8134,et-benzene,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8135,MDEA+,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8136,H3O+,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137,MDEA,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8138,HCO3-,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139,OH-,n-heptane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8140,Na+,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8141,Cl-,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8142,Ca++,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8143,Li+,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8144,Br-,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8145,NH4+,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8146,CO3--,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8147,DEACOO-,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8148,DEA,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8149,DEA+,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8150,BEA,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8151,BEA+,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8152,BEACOO-,n-heptane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8153,S8,methane,Classic,0.1,0,0,0.1,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0
8154,S8,n-hexane,Classic,0.05,0,0,-0.08,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
8155,S8,n-pentane,Classic,0.05,0,0,-0.08,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
8156,S8,i-pentane,Classic,0.05,0,0,-0.08,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
8158,S8,n-heptane,Classic,0.05,0,0,-0.08,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
8159,S8,n-octane,Classic,0.05,0,0,-0.08,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
8160,S8,i-butane,Classic,0.05,0,0,-0.08,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
8161,S8,n-butane,Classic,0.05,0,0,-0.08,0,0,0.15,-123.6011438,4875.094236,0,0,0,0,Classic,0.5,0,26.6,-142.2,0,2.137853939,-6.549655038,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0,0,0,0
8162,c-hexane,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163,c-c7,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8164,hexane,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.08,0,0,0,0,0,0,0
8165,HCO3-,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8166,MDEA,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167,H3O+,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8168,MDEA+,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,et-benzene,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,c-12-dmcC6,neon,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8171,Na+,neon,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
